,image_path,area,eyeblink
646,L:\DL_Dataset\facescape\fsmview_trainset\247\18_eye_closed\1.jpg,0.15243114345484135,1.0
647,L:\DL_Dataset\facescape\fsmview_trainset\247\18_eye_closed\34.jpg,0.02785639181204242,1.0
648,L:\DL_Dataset\facescape\fsmview_trainset\247\18_eye_closed\35.jpg,0.07545737467402996,1.0
649,L:\DL_Dataset\facescape\fsmview_trainset\247\18_eye_closed\44.jpg,0.16770070270703769,1.0
650,L:\DL_Dataset\facescape\fsmview_trainset\248\18_eye_closed\1.jpg,0.12146288397265904,1.0
651,L:\DL_Dataset\facescape\fsmview_trainset\248\18_eye_closed\32.jpg,0.005281147331908592,1.0
652,L:\DL_Dataset\facescape\fsmview_trainset\248\18_eye_closed\33.jpg,0.0626877938632248,1.0
653,L:\DL_Dataset\facescape\fsmview_trainset\248\18_eye_closed\42.jpg,0.04763674054092666,1.0
654,L:\DL_Dataset\facescape\fsmview_trainset\249\18_eye_closed\17.jpg,0.1177093036965476,1.0
655,L:\DL_Dataset\facescape\fsmview_trainset\249\18_eye_closed\20.jpg,0.07921760615339149,1.0
656,L:\DL_Dataset\facescape\fsmview_trainset\25\18_eye_closed\24.jpg,0.013524738580122814,1.0
657,L:\DL_Dataset\facescape\fsmview_trainset\25\18_eye_closed\26.jpg,0.006024316356050218,1.0
658,L:\DL_Dataset\facescape\fsmview_trainset\25\18_eye_closed\32.jpg,0.025738758318911308,1.0
659,L:\DL_Dataset\facescape\fsmview_trainset\25\18_eye_closed\59.jpg,0.0036458428282606877,1.0
660,L:\DL_Dataset\facescape\fsmview_trainset\250\18_eye_closed\14.jpg,0.04807199852361632,1.0
661,L:\DL_Dataset\facescape\fsmview_trainset\250\18_eye_closed\16.jpg,0.08846977102523282,1.0
662,L:\DL_Dataset\facescape\fsmview_trainset\250\18_eye_closed\17.jpg,0.2184128072922515,1.0
663,L:\DL_Dataset\facescape\fsmview_trainset\250\18_eye_closed\18.jpg,0.8085905358210221,1.0
664,L:\DL_Dataset\facescape\fsmview_trainset\251\18_eye_closed\1.jpg,0.01889122163299755,1.0
665,L:\DL_Dataset\facescape\fsmview_trainset\251\18_eye_closed\32.jpg,0.02684965113154528,1.0
666,L:\DL_Dataset\facescape\fsmview_trainset\251\18_eye_closed\33.jpg,0.020235694444739147,1.0
667,L:\DL_Dataset\facescape\fsmview_trainset\251\18_eye_closed\42.jpg,0.04247435024006127,1.0
668,L:\DL_Dataset\facescape\fsmview_trainset\252\18_eye_closed\1.jpg,0.2896587120204995,1.0
669,L:\DL_Dataset\facescape\fsmview_trainset\252\18_eye_closed\33.jpg,2.526279317992257,1.0
670,L:\DL_Dataset\facescape\fsmview_trainset\252\18_eye_closed\34.jpg,0.06911042051566052,1.0
671,L:\DL_Dataset\facescape\fsmview_trainset\252\18_eye_closed\43.jpg,4.750508587011692,1.0
672,L:\DL_Dataset\facescape\fsmview_trainset\253\18_eye_closed\17.jpg,0.4535278505187929,1.0
673,L:\DL_Dataset\facescape\fsmview_trainset\253\18_eye_closed\20.jpg,0.03431002895724202,1.0
674,L:\DL_Dataset\facescape\fsmview_trainset\254\18_eye_closed\12.jpg,0.032587948035445555,1.0
675,L:\DL_Dataset\facescape\fsmview_trainset\254\18_eye_closed\31.jpg,0.09589261405144092,1.0
676,L:\DL_Dataset\facescape\fsmview_trainset\254\18_eye_closed\45.jpg,0.0613431012630159,1.0
677,L:\DL_Dataset\facescape\fsmview_trainset\254\18_eye_closed\48.jpg,0.026057589542424178,1.0
678,L:\DL_Dataset\facescape\fsmview_trainset\255\18_eye_closed\1.jpg,0.022461907742228785,1.0
679,L:\DL_Dataset\facescape\fsmview_trainset\255\18_eye_closed\34.jpg,0.05019462107570271,1.0
680,L:\DL_Dataset\facescape\fsmview_trainset\255\18_eye_closed\35.jpg,0.08208773063290138,1.0
681,L:\DL_Dataset\facescape\fsmview_trainset\255\18_eye_closed\44.jpg,0.13843454525447857,1.0
682,L:\DL_Dataset\facescape\fsmview_trainset\256\18_eye_closed\5.jpg,0.10397323126998473,1.0
683,L:\DL_Dataset\facescape\fsmview_trainset\256\18_eye_closed\21.jpg,0.00635900307896182,1.0
684,L:\DL_Dataset\facescape\fsmview_trainset\256\18_eye_closed\45.jpg,0.3513411055489066,1.0
685,L:\DL_Dataset\facescape\fsmview_trainset\256\18_eye_closed\53.jpg,0.34534794637886007,1.0
686,L:\DL_Dataset\facescape\fsmview_trainset\257\18_eye_closed\14.jpg,0.021879143909145627,1.0
687,L:\DL_Dataset\facescape\fsmview_trainset\257\18_eye_closed\16.jpg,0.027790615636390625,1.0
688,L:\DL_Dataset\facescape\fsmview_trainset\257\18_eye_closed\17.jpg,0.020697325901501817,1.0
689,L:\DL_Dataset\facescape\fsmview_trainset\257\18_eye_closed\18.jpg,0.5791142755261925,1.0
690,L:\DL_Dataset\facescape\fsmview_trainset\258\18_eye_closed\14.jpg,0.0540863804784399,1.0
691,L:\DL_Dataset\facescape\fsmview_trainset\258\18_eye_closed\16.jpg,0.03679783373096935,1.0
692,L:\DL_Dataset\facescape\fsmview_trainset\258\18_eye_closed\17.jpg,0.15747621082125524,1.0
693,L:\DL_Dataset\facescape\fsmview_trainset\258\18_eye_closed\18.jpg,0.5739700660049116,1.0
694,L:\DL_Dataset\facescape\fsmview_trainset\259\18_eye_closed\14.jpg,0.03125469639962239,1.0
695,L:\DL_Dataset\facescape\fsmview_trainset\259\18_eye_closed\16.jpg,0.19915817895044083,1.0
696,L:\DL_Dataset\facescape\fsmview_trainset\259\18_eye_closed\17.jpg,0.12013736571103442,1.0
697,L:\DL_Dataset\facescape\fsmview_trainset\259\18_eye_closed\18.jpg,0.019600431024475774,1.0
698,L:\DL_Dataset\facescape\fsmview_trainset\26\18_eye_closed\1.jpg,0.29659261585118746,1.0
699,L:\DL_Dataset\facescape\fsmview_trainset\26\18_eye_closed\34.jpg,0.48017301526399675,1.0
700,L:\DL_Dataset\facescape\fsmview_trainset\26\18_eye_closed\35.jpg,0.03010224466118173,1.0
701,L:\DL_Dataset\facescape\fsmview_trainset\26\18_eye_closed\44.jpg,0.2577904950935313,1.0
702,L:\DL_Dataset\facescape\fsmview_trainset\260\18_eye_closed\17.jpg,0.3525410173575795,1.0
703,L:\DL_Dataset\facescape\fsmview_trainset\260\18_eye_closed\20.jpg,0.025161480016012726,1.0
704,L:\DL_Dataset\facescape\fsmview_trainset\261\18_eye_closed\1.jpg,0.3177240354948525,1.0
705,L:\DL_Dataset\facescape\fsmview_trainset\261\18_eye_closed\33.jpg,0.13546614881047025,1.0
706,L:\DL_Dataset\facescape\fsmview_trainset\261\18_eye_closed\34.jpg,0.07519120972906775,1.0
707,L:\DL_Dataset\facescape\fsmview_trainset\261\18_eye_closed\43.jpg,0.09917526891134684,1.0
708,L:\DL_Dataset\facescape\fsmview_trainset\262\18_eye_closed\1.jpg,0.09961068664425697,1.0
709,L:\DL_Dataset\facescape\fsmview_trainset\262\18_eye_closed\34.jpg,0.0693494918159681,1.0
710,L:\DL_Dataset\facescape\fsmview_trainset\262\18_eye_closed\35.jpg,0.09158645306317732,1.0
711,L:\DL_Dataset\facescape\fsmview_trainset\262\18_eye_closed\44.jpg,0.15759968148983994,1.0
712,L:\DL_Dataset\facescape\fsmview_trainset\263\18_eye_closed\1.jpg,0.3653424732572811,1.0
713,L:\DL_Dataset\facescape\fsmview_trainset\263\18_eye_closed\32.jpg,0.01419243802221122,1.0
714,L:\DL_Dataset\facescape\fsmview_trainset\263\18_eye_closed\33.jpg,0.1176537021353189,1.0
715,L:\DL_Dataset\facescape\fsmview_trainset\263\18_eye_closed\42.jpg,0.3437126464006387,1.0
716,L:\DL_Dataset\facescape\fsmview_trainset\264\18_eye_closed\16.jpg,0.03227425336867359,1.0
717,L:\DL_Dataset\facescape\fsmview_trainset\264\18_eye_closed\19.jpg,0.015258344252256998,1.0
718,L:\DL_Dataset\facescape\fsmview_trainset\265\18_eye_closed\8.jpg,0.03838742316075856,1.0
719,L:\DL_Dataset\facescape\fsmview_trainset\265\18_eye_closed\25.jpg,0.062943844689186,1.0
720,L:\DL_Dataset\facescape\fsmview_trainset\265\18_eye_closed\43.jpg,0.004960194124979719,1.0
721,L:\DL_Dataset\facescape\fsmview_trainset\265\18_eye_closed\51.jpg,0.03736486868989808,1.0
722,L:\DL_Dataset\facescape\fsmview_trainset\266\18_eye_closed\1.jpg,0.023956270759882277,1.0
723,L:\DL_Dataset\facescape\fsmview_trainset\266\18_eye_closed\33.jpg,0.0366263547127708,1.0
724,L:\DL_Dataset\facescape\fsmview_trainset\266\18_eye_closed\34.jpg,0.06682228834850626,1.0
725,L:\DL_Dataset\facescape\fsmview_trainset\266\18_eye_closed\43.jpg,0.015573400013647067,1.0
726,L:\DL_Dataset\facescape\fsmview_trainset\267\18_eye_closed\1.jpg,0.27326853827775405,1.0
727,L:\DL_Dataset\facescape\fsmview_trainset\267\18_eye_closed\33.jpg,0.14987615269385413,1.0
728,L:\DL_Dataset\facescape\fsmview_trainset\267\18_eye_closed\34.jpg,0.15715587069791045,1.0
729,L:\DL_Dataset\facescape\fsmview_trainset\267\18_eye_closed\43.jpg,0.06249686914759463,1.0
730,L:\DL_Dataset\facescape\fsmview_trainset\268\18_eye_closed\1.jpg,0.005111314787357365,1.0
731,L:\DL_Dataset\facescape\fsmview_trainset\268\18_eye_closed\33.jpg,0.02960233360623745,1.0
732,L:\DL_Dataset\facescape\fsmview_trainset\268\18_eye_closed\34.jpg,0.0789665715516657,1.0
733,L:\DL_Dataset\facescape\fsmview_trainset\268\18_eye_closed\43.jpg,0.004669088300744,1.0
734,L:\DL_Dataset\facescape\fsmview_trainset\269\18_eye_closed\4.jpg,0.19186876875491923,1.0
735,L:\DL_Dataset\facescape\fsmview_trainset\269\18_eye_closed\21.jpg,0.04428200419058509,1.0
736,L:\DL_Dataset\facescape\fsmview_trainset\269\18_eye_closed\37.jpg,0.02921962398235373,1.0
737,L:\DL_Dataset\facescape\fsmview_trainset\269\18_eye_closed\49.jpg,0.023032001066734954,1.0
738,L:\DL_Dataset\facescape\fsmview_trainset\27\18_eye_closed\1.jpg,0.04335078221106675,1.0
739,L:\DL_Dataset\facescape\fsmview_trainset\27\18_eye_closed\33.jpg,0.019987715673577995,1.0
740,L:\DL_Dataset\facescape\fsmview_trainset\27\18_eye_closed\34.jpg,0.01145642306362199,1.0
741,L:\DL_Dataset\facescape\fsmview_trainset\27\18_eye_closed\43.jpg,0.022619995129979205,1.0
742,L:\DL_Dataset\facescape\fsmview_trainset\270\18_eye_closed\14.jpg,0.019342008729452125,1.0
743,L:\DL_Dataset\facescape\fsmview_trainset\270\18_eye_closed\16.jpg,0.034638245404663405,1.0
744,L:\DL_Dataset\facescape\fsmview_trainset\270\18_eye_closed\17.jpg,0.006631871864330513,1.0
745,L:\DL_Dataset\facescape\fsmview_trainset\270\18_eye_closed\18.jpg,0.5890657720370315,1.0
746,L:\DL_Dataset\facescape\fsmview_trainset\271\18_eye_closed\17.jpg,0.9022773625682559,1.0
747,L:\DL_Dataset\facescape\fsmview_trainset\271\18_eye_closed\20.jpg,0.21168082521896647,1.0
748,L:\DL_Dataset\facescape\fsmview_trainset\272\18_eye_closed\16.jpg,0.05704156589836345,1.0
749,L:\DL_Dataset\facescape\fsmview_trainset\272\18_eye_closed\19.jpg,0.02319031746966382,1.0
750,L:\DL_Dataset\facescape\fsmview_trainset\273\18_eye_closed\2.jpg,0.23811320436876598,1.0
751,L:\DL_Dataset\facescape\fsmview_trainset\273\18_eye_closed\19.jpg,0.06044428798196587,1.0
752,L:\DL_Dataset\facescape\fsmview_trainset\273\18_eye_closed\44.jpg,0.16798140956868565,1.0
753,L:\DL_Dataset\facescape\fsmview_trainset\273\18_eye_closed\52.jpg,0.043611154868571145,1.0
754,L:\DL_Dataset\facescape\fsmview_trainset\274\18_eye_closed\17.jpg,0.13182855087011897,1.0
755,L:\DL_Dataset\facescape\fsmview_trainset\274\18_eye_closed\20.jpg,0.02993551254626513,1.0
756,L:\DL_Dataset\facescape\fsmview_trainset\275\18_eye_closed\14.jpg,0.01063851255942178,1.0
757,L:\DL_Dataset\facescape\fsmview_trainset\275\18_eye_closed\16.jpg,0.004881058689007306,1.0
758,L:\DL_Dataset\facescape\fsmview_trainset\275\18_eye_closed\17.jpg,0.11269673830836494,1.0
759,L:\DL_Dataset\facescape\fsmview_trainset\275\18_eye_closed\18.jpg,1.797853616098992,1.0
760,L:\DL_Dataset\facescape\fsmview_trainset\276\18_eye_closed\14.jpg,0.255281293842198,1.0
761,L:\DL_Dataset\facescape\fsmview_trainset\276\18_eye_closed\16.jpg,0.27165840315568135,1.0
762,L:\DL_Dataset\facescape\fsmview_trainset\276\18_eye_closed\17.jpg,0.3917342614860237,1.0
763,L:\DL_Dataset\facescape\fsmview_trainset\276\18_eye_closed\18.jpg,0.9497232669049953,1.0
764,L:\DL_Dataset\facescape\fsmview_trainset\277\18_eye_closed\17.jpg,0.046465338171112446,1.0
765,L:\DL_Dataset\facescape\fsmview_trainset\277\18_eye_closed\20.jpg,0.03818068481132263,1.0
766,L:\DL_Dataset\facescape\fsmview_trainset\278\18_eye_closed\14.jpg,0.0007566631691478397,1.0
767,L:\DL_Dataset\facescape\fsmview_trainset\278\18_eye_closed\16.jpg,0.04323858806172566,1.0
768,L:\DL_Dataset\facescape\fsmview_trainset\278\18_eye_closed\17.jpg,0.233877415992501,1.0
769,L:\DL_Dataset\facescape\fsmview_trainset\278\18_eye_closed\18.jpg,1.1631272455275052,1.0
770,L:\DL_Dataset\facescape\fsmview_trainset\279\18_eye_closed\0.jpg,0.004539789190384695,1.0
771,L:\DL_Dataset\facescape\fsmview_trainset\279\18_eye_closed\33.jpg,0.0266759332278749,1.0
772,L:\DL_Dataset\facescape\fsmview_trainset\279\18_eye_closed\34.jpg,0.009024131049829342,1.0
773,L:\DL_Dataset\facescape\fsmview_trainset\279\18_eye_closed\43.jpg,0.007515320392138011,1.0
774,L:\DL_Dataset\facescape\fsmview_trainset\28\18_eye_closed\24.jpg,0.016367368200448353,1.0
775,L:\DL_Dataset\facescape\fsmview_trainset\28\18_eye_closed\26.jpg,0.018212636274673257,1.0
776,L:\DL_Dataset\facescape\fsmview_trainset\28\18_eye_closed\32.jpg,0.03898656308377879,1.0
777,L:\DL_Dataset\facescape\fsmview_trainset\28\18_eye_closed\59.jpg,0.061059282145999934,1.0
778,L:\DL_Dataset\facescape\fsmview_trainset\280\18_eye_closed\1.jpg,0.21265118243354353,1.0
779,L:\DL_Dataset\facescape\fsmview_trainset\280\18_eye_closed\33.jpg,0.012778078562876837,1.0
780,L:\DL_Dataset\facescape\fsmview_trainset\280\18_eye_closed\34.jpg,0.013855258585108585,1.0
781,L:\DL_Dataset\facescape\fsmview_trainset\280\18_eye_closed\43.jpg,0.019389663209924347,1.0
782,L:\DL_Dataset\facescape\fsmview_trainset\281\18_eye_closed\1.jpg,0.07949528041912621,1.0
783,L:\DL_Dataset\facescape\fsmview_trainset\281\18_eye_closed\33.jpg,0.017148433305820547,1.0
784,L:\DL_Dataset\facescape\fsmview_trainset\281\18_eye_closed\34.jpg,0.016270745091928582,1.0
785,L:\DL_Dataset\facescape\fsmview_trainset\281\18_eye_closed\43.jpg,0.008884105333833004,1.0
786,L:\DL_Dataset\facescape\fsmview_trainset\282\18_eye_closed\1.jpg,0.07097652342808919,1.0
787,L:\DL_Dataset\facescape\fsmview_trainset\282\18_eye_closed\33.jpg,0.8882176861793641,1.0
788,L:\DL_Dataset\facescape\fsmview_trainset\282\18_eye_closed\34.jpg,0.15186975723256407,1.0
789,L:\DL_Dataset\facescape\fsmview_trainset\282\18_eye_closed\43.jpg,7.427048313012061,1.0
790,L:\DL_Dataset\facescape\fsmview_trainset\283\18_eye_closed\25.jpg,0.045801314540096776,1.0
791,L:\DL_Dataset\facescape\fsmview_trainset\283\18_eye_closed\27.jpg,0.020441662043991428,1.0
792,L:\DL_Dataset\facescape\fsmview_trainset\283\18_eye_closed\33.jpg,0.007340306410666353,1.0
793,L:\DL_Dataset\facescape\fsmview_trainset\283\18_eye_closed\59.jpg,0.02137840082597459,1.0
794,L:\DL_Dataset\facescape\fsmview_trainset\284\18_eye_closed\1.jpg,0.17140468774299075,1.0
795,L:\DL_Dataset\facescape\fsmview_trainset\284\18_eye_closed\34.jpg,0.08806816296977098,1.0
796,L:\DL_Dataset\facescape\fsmview_trainset\284\18_eye_closed\35.jpg,0.007894518806158742,1.0
797,L:\DL_Dataset\facescape\fsmview_trainset\284\18_eye_closed\44.jpg,0.0979070885587136,1.0
798,L:\DL_Dataset\facescape\fsmview_trainset\285\18_eye_closed\1.jpg,0.15616261258192932,1.0
799,L:\DL_Dataset\facescape\fsmview_trainset\285\18_eye_closed\33.jpg,0.015141880731171923,1.0
800,L:\DL_Dataset\facescape\fsmview_trainset\285\18_eye_closed\34.jpg,0.06286327048280961,1.0
801,L:\DL_Dataset\facescape\fsmview_trainset\285\18_eye_closed\43.jpg,0.033138357137435764,1.0
802,L:\DL_Dataset\facescape\fsmview_trainset\286\18_eye_closed\14.jpg,1.1703713329787737,1.0
803,L:\DL_Dataset\facescape\fsmview_trainset\286\18_eye_closed\16.jpg,0.2522786601708149,1.0
804,L:\DL_Dataset\facescape\fsmview_trainset\286\18_eye_closed\17.jpg,0.025646115728390515,1.0
805,L:\DL_Dataset\facescape\fsmview_trainset\286\18_eye_closed\18.jpg,0.8601462763733503,1.0
806,L:\DL_Dataset\facescape\fsmview_trainset\287\18_eye_closed\14.jpg,0.02500683176604437,1.0
807,L:\DL_Dataset\facescape\fsmview_trainset\287\18_eye_closed\16.jpg,0.06990219443867708,1.0
808,L:\DL_Dataset\facescape\fsmview_trainset\287\18_eye_closed\17.jpg,0.07245567173607236,1.0
809,L:\DL_Dataset\facescape\fsmview_trainset\287\18_eye_closed\18.jpg,0.034737992563461294,1.0
810,L:\DL_Dataset\facescape\fsmview_trainset\288\18_eye_closed\1.jpg,0.1415741948827438,1.0
811,L:\DL_Dataset\facescape\fsmview_trainset\288\18_eye_closed\33.jpg,0.1416512020653508,1.0
812,L:\DL_Dataset\facescape\fsmview_trainset\288\18_eye_closed\34.jpg,0.16788015659262634,1.0
813,L:\DL_Dataset\facescape\fsmview_trainset\288\18_eye_closed\43.jpg,0.1361920203324563,1.0
814,L:\DL_Dataset\facescape\fsmview_trainset\289\18_eye_closed\1.jpg,0.17912444394483734,1.0
815,L:\DL_Dataset\facescape\fsmview_trainset\289\18_eye_closed\34.jpg,0.7372466630594733,1.0
816,L:\DL_Dataset\facescape\fsmview_trainset\289\18_eye_closed\35.jpg,0.033234005202829764,1.0
817,L:\DL_Dataset\facescape\fsmview_trainset\289\18_eye_closed\44.jpg,0.03206689250962549,1.0
818,L:\DL_Dataset\facescape\fsmview_trainset\29\18_eye_closed\14.jpg,0.03693428828872074,1.0
819,L:\DL_Dataset\facescape\fsmview_trainset\29\18_eye_closed\16.jpg,0.2069495257402595,1.0
820,L:\DL_Dataset\facescape\fsmview_trainset\29\18_eye_closed\17.jpg,0.027356110525671273,1.0
821,L:\DL_Dataset\facescape\fsmview_trainset\29\18_eye_closed\18.jpg,0.026628270300422797,1.0
822,L:\DL_Dataset\facescape\fsmview_trainset\290\18_eye_closed\1.jpg,0.011030394551680478,1.0
823,L:\DL_Dataset\facescape\fsmview_trainset\290\18_eye_closed\32.jpg,0.12371492022207013,1.0
824,L:\DL_Dataset\facescape\fsmview_trainset\290\18_eye_closed\33.jpg,0.055117614649446166,1.0
825,L:\DL_Dataset\facescape\fsmview_trainset\290\18_eye_closed\42.jpg,0.05725340619254104,1.0
826,L:\DL_Dataset\facescape\fsmview_trainset\291\18_eye_closed\20.jpg,0.09319263159508114,1.0
827,L:\DL_Dataset\facescape\fsmview_trainset\291\18_eye_closed\32.jpg,0.06335526003962666,1.0
828,L:\DL_Dataset\facescape\fsmview_trainset\291\18_eye_closed\45.jpg,0.029541029251481072,1.0
829,L:\DL_Dataset\facescape\fsmview_trainset\292\18_eye_closed\16.jpg,0.10945937731546113,1.0
830,L:\DL_Dataset\facescape\fsmview_trainset\292\18_eye_closed\32.jpg,0.0004724854258198932,1.0
831,L:\DL_Dataset\facescape\fsmview_trainset\292\18_eye_closed\48.jpg,0.04722859505082449,1.0
832,L:\DL_Dataset\facescape\fsmview_trainset\292\18_eye_closed\49.jpg,0.26479517472564595,1.0
833,L:\DL_Dataset\facescape\fsmview_trainset\293\18_eye_closed\14.jpg,0.02769851114424919,1.0
834,L:\DL_Dataset\facescape\fsmview_trainset\293\18_eye_closed\16.jpg,0.22026379244754282,1.0
835,L:\DL_Dataset\facescape\fsmview_trainset\293\18_eye_closed\17.jpg,0.18482141776032607,1.0
836,L:\DL_Dataset\facescape\fsmview_trainset\293\18_eye_closed\18.jpg,0.2208858622802065,1.0
837,L:\DL_Dataset\facescape\fsmview_trainset\294\18_eye_closed\1.jpg,0.08721002634780439,1.0
838,L:\DL_Dataset\facescape\fsmview_trainset\294\18_eye_closed\33.jpg,0.045422491986487935,1.0
839,L:\DL_Dataset\facescape\fsmview_trainset\294\18_eye_closed\34.jpg,0.035077504660714486,1.0
840,L:\DL_Dataset\facescape\fsmview_trainset\294\18_eye_closed\43.jpg,0.17974370983464805,1.0
841,L:\DL_Dataset\facescape\fsmview_trainset\295\18_eye_closed\1.jpg,0.07240012101556087,1.0
842,L:\DL_Dataset\facescape\fsmview_trainset\295\18_eye_closed\33.jpg,0.06619001930684033,1.0
843,L:\DL_Dataset\facescape\fsmview_trainset\295\18_eye_closed\34.jpg,0.031982999835216144,1.0
844,L:\DL_Dataset\facescape\fsmview_trainset\295\18_eye_closed\43.jpg,0.08669554987706804,1.0
845,L:\DL_Dataset\facescape\fsmview_trainset\296\18_eye_closed\14.jpg,0.022521507079094255,1.0
846,L:\DL_Dataset\facescape\fsmview_trainset\296\18_eye_closed\16.jpg,0.08723361067620647,1.0
847,L:\DL_Dataset\facescape\fsmview_trainset\296\18_eye_closed\17.jpg,0.0006426522352520159,1.0
848,L:\DL_Dataset\facescape\fsmview_trainset\296\18_eye_closed\18.jpg,0.4152219645115111,1.0
849,L:\DL_Dataset\facescape\fsmview_trainset\297\18_eye_closed\14.jpg,0.0022614462848894747,1.0
850,L:\DL_Dataset\facescape\fsmview_trainset\297\18_eye_closed\16.jpg,0.007349466559582063,1.0
851,L:\DL_Dataset\facescape\fsmview_trainset\297\18_eye_closed\17.jpg,0.04504376524439466,1.0
852,L:\DL_Dataset\facescape\fsmview_trainset\297\18_eye_closed\18.jpg,1.2413610345284072,1.0
853,L:\DL_Dataset\facescape\fsmview_trainset\298\18_eye_closed\25.jpg,0.022681103890306847,1.0
854,L:\DL_Dataset\facescape\fsmview_trainset\298\18_eye_closed\27.jpg,0.04841322819510671,1.0
855,L:\DL_Dataset\facescape\fsmview_trainset\298\18_eye_closed\33.jpg,0.004914050161841893,1.0
856,L:\DL_Dataset\facescape\fsmview_trainset\298\18_eye_closed\60.jpg,0.09317904831674574,1.0
857,L:\DL_Dataset\facescape\fsmview_trainset\299\18_eye_closed\2.jpg,0.10804357271950565,1.0
858,L:\DL_Dataset\facescape\fsmview_trainset\299\18_eye_closed\18.jpg,1.1555857429307255,1.0
859,L:\DL_Dataset\facescape\fsmview_trainset\299\18_eye_closed\32.jpg,0.7641515737057442,1.0
860,L:\DL_Dataset\facescape\fsmview_trainset\299\18_eye_closed\48.jpg,0.3130665159544311,1.0
861,L:\DL_Dataset\facescape\fsmview_trainset\3\18_eye_closed\14.jpg,0.032991760965744445,1.0
862,L:\DL_Dataset\facescape\fsmview_trainset\3\18_eye_closed\16.jpg,0.025093765339327823,1.0
863,L:\DL_Dataset\facescape\fsmview_trainset\3\18_eye_closed\17.jpg,0.041795005881771034,1.0
864,L:\DL_Dataset\facescape\fsmview_trainset\3\18_eye_closed\18.jpg,0.11531949192901539,1.0
865,L:\DL_Dataset\facescape\fsmview_trainset\30\18_eye_closed\14.jpg,0.127103279078636,1.0
866,L:\DL_Dataset\facescape\fsmview_trainset\30\18_eye_closed\16.jpg,0.04990994609463345,1.0
867,L:\DL_Dataset\facescape\fsmview_trainset\30\18_eye_closed\17.jpg,0.008571388237046623,1.0
868,L:\DL_Dataset\facescape\fsmview_trainset\30\18_eye_closed\18.jpg,0.21935298123653052,1.0
869,L:\DL_Dataset\facescape\fsmview_trainset\300\18_eye_closed\1.jpg,0.137703990133117,1.0
870,L:\DL_Dataset\facescape\fsmview_trainset\300\18_eye_closed\34.jpg,0.2004355173712084,1.0
871,L:\DL_Dataset\facescape\fsmview_trainset\300\18_eye_closed\35.jpg,0.06759016171465938,1.0
872,L:\DL_Dataset\facescape\fsmview_trainset\300\18_eye_closed\44.jpg,0.07621340096084689,1.0
873,L:\DL_Dataset\facescape\fsmview_trainset\301\18_eye_closed\1.jpg,0.3368832695186276,1.0
874,L:\DL_Dataset\facescape\fsmview_trainset\301\18_eye_closed\33.jpg,0.26265214105224227,1.0
875,L:\DL_Dataset\facescape\fsmview_trainset\301\18_eye_closed\34.jpg,0.055994401362033375,1.0
876,L:\DL_Dataset\facescape\fsmview_trainset\301\18_eye_closed\43.jpg,0.04386179429072033,1.0
877,L:\DL_Dataset\facescape\fsmview_trainset\302\18_eye_closed\19.jpg,1.5255207116684957,1.0
878,L:\DL_Dataset\facescape\fsmview_trainset\302\18_eye_closed\38.jpg,0.6594087592142513,1.0
879,L:\DL_Dataset\facescape\fsmview_trainset\302\18_eye_closed\40.jpg,1.2387780656473157,1.0
880,L:\DL_Dataset\facescape\fsmview_trainset\302\18_eye_closed\52.jpg,1.4574605695937835,1.0
881,L:\DL_Dataset\facescape\fsmview_trainset\303\18_eye_closed\1.jpg,0.052563574782728724,1.0
882,L:\DL_Dataset\facescape\fsmview_trainset\303\18_eye_closed\33.jpg,1.2741537316483582,1.0
883,L:\DL_Dataset\facescape\fsmview_trainset\303\18_eye_closed\34.jpg,0.17604393448539535,1.0
884,L:\DL_Dataset\facescape\fsmview_trainset\303\18_eye_closed\43.jpg,0.023293145823716107,1.0
885,L:\DL_Dataset\facescape\fsmview_trainset\304\18_eye_closed\25.jpg,0.04556941003712288,1.0
886,L:\DL_Dataset\facescape\fsmview_trainset\304\18_eye_closed\27.jpg,0.00044915719006328867,1.0
887,L:\DL_Dataset\facescape\fsmview_trainset\304\18_eye_closed\33.jpg,0.0009237108052542906,1.0
888,L:\DL_Dataset\facescape\fsmview_trainset\304\18_eye_closed\59.jpg,0.037580273360819594,1.0
889,L:\DL_Dataset\facescape\fsmview_trainset\305\18_eye_closed\1.jpg,0.09055836671240498,1.0
890,L:\DL_Dataset\facescape\fsmview_trainset\305\18_eye_closed\34.jpg,0.08561166558264793,1.0
891,L:\DL_Dataset\facescape\fsmview_trainset\305\18_eye_closed\35.jpg,0.019441365461581105,1.0
892,L:\DL_Dataset\facescape\fsmview_trainset\305\18_eye_closed\44.jpg,0.04275833232665569,1.0
893,L:\DL_Dataset\facescape\fsmview_trainset\306\18_eye_closed\25.jpg,0.07406940860589398,1.0
894,L:\DL_Dataset\facescape\fsmview_trainset\306\18_eye_closed\27.jpg,0.03473925506647249,1.0
895,L:\DL_Dataset\facescape\fsmview_trainset\306\18_eye_closed\33.jpg,0.007501033626142892,1.0
896,L:\DL_Dataset\facescape\fsmview_trainset\306\18_eye_closed\60.jpg,0.0843551180124605,1.0
897,L:\DL_Dataset\facescape\fsmview_trainset\307\18_eye_closed\1.jpg,0.045178740827115794,1.0
898,L:\DL_Dataset\facescape\fsmview_trainset\307\18_eye_closed\34.jpg,0.008707344762670433,1.0
899,L:\DL_Dataset\facescape\fsmview_trainset\307\18_eye_closed\35.jpg,0.012902894083828578,1.0
